AirportName,RadioId,RadioName,RadioFrequency,Designator,Id
KURUMOCH,,APP,128.7,UWWW,10972
LA CERDANA,,TWR,123.5,LECD,10973
LA COLOMA,,TWR,125,MULM,10974
LA FLORIDA,,Ground,121.9,SCSE,10975
La Gomera,,TWR,118.4,GCGM,10976
La Guardia,,TWR,126.05,KLGA,10977
LA NUBIA,,TWR,118.2,SKMZ,10978
La Porte Muni,,Clearance delivery,125.6,T41,10979
Laage,,APP,133.62,ETNL,10980
LAC DU BONNET,,CTAF,122.8,CYAX,10981
LAGO AGRIO,,APP,120.4,SELA,10982
Lagos Murtala Muhammed,,TWR,120.9,DNMM,10983
Laiders Strip,,CTAF,126.7,AU14,10984
Lake City Muni,,CTAF,119.2,KLCQ,10985
Lake Evella,,CTAF,127.15,YLEV,10986
LAKEFRONT,,TWR,119.9,KNEW,10987
Lakeland Linder Rgnl,,UNICOM,122.95,KLAL,10988
LAKES OF THE NORTH,,CTAF,122.9,4Y4,10989
LAMBARENE,,AFIS,118.6,FOGR,10990
Lambert St Louis Intl,,Ground,121.65,KSTL,10991
LAMPEDUSA,,TWR,122.1,LICD,10992
Langebaanweg,,TWR,120.8,FALW,10993
LANGLADE CO,,CTAF,122.8,KAIG,10994
Langley AFB,,APP/DEP,125.7,KLFI,10995
LANSDOWNE,,APP/DEP,133.95,04G,10996
LANSING MUNI,,APP/DEP,118.4,KIGQ,10997
LAR,,TWR,121.9,OISL,10998
Laredo Intl,,CTAF,120.1,KLRD,10999
LAS PALMAS,,Ground,119.3,SPLP,11000
LASHIO,,TWR,118.7,VYLS,11001
Laughlin Bullhead Intl,,Ground,118.25,KIFP,11002
LAUPHEIM,,APP,123.3,ETHL,11003
LAUREL MUNI,,APP/DEP,119.2,6S8,11004
LAWRENCE MUNI,,TWR,119.25,KLWM,11005
LAWRENCEBURG LAWRENCE CO,,CTAF,122.8,2M2,11006
LAWSON AAF,,Ground,121.05,KLSF,11007
LAWTON FORT SILL RGNL,,CTAF,119.9,KLAW,11008
LE MARS MUNI,,APP/DEP,124.6,KLRJ,11009
LEA CO RGNL,,TWR,120.65,KHOB,11010
LEBANON MUNI,,TWR,125.95,M54,11011
LEBANON WARREN CO,,CTAF,123.07,I68,11012
Leeming,,APP,123.3,EGXE,11013
LEES SUMMIT MUNI,,CTAF,122.8,KLXT,11014
Leesburg Rgnl,,ASOS,134.32,KLEE,11015
LEGAZPI,,TWR,123.3,RPLP,11016
Lehigh Valley Intl,,UNICOM,122.95,KABE,11017
Leipzig-Halle,,ATIS,120.52,EDDP,11018
LEITE LOPES,,ATIS,127.42,SBRP,11019
LENCERO,,AFIS,123.3,MMJA,11020
Les Eplatures,,TWR,118.12,LSGC,11021
Les Milles,,APP,129.47,LFMA,11022
Lester B Pearson Intl,,DEP,127.57,CYYZ,11023
LEUTKIRCH UNTERZEIL,,TWR,126.95,EDNL,11024
LEXINGTON MUNI,,CTAF,122.7,4K3,11025
LIANGJIANG,,TWR,130,ZGKL,11026
LIBERTY CASEY CO,,CTAF,122.9,I53,11027
LIBERTY MUNI,,APP/DEP,119.7,T78,11028
Licenciado Benito Juarez Intl,,DEP,120.5,MMMX,11029
Limoges Bellegarde,,TWR,118.17,LFBL,11030
LINCOLN RGNL KARL HARDER FLD,,CTAF,123,KLHM,11031
LINDEN,,DEP,126.7,SYLD,11032
Linkoping Malmen,,APP,126.4,ESCF,11033
Linton On Ouse,,TWR,129.15,EGXU,11034
Linton On Ouse,,APP,129.15,EGXU,11035
Linton On Ouse,,APP,122.1,EGXU,11036
Linton On Ouse,,APP,123.3,EGXU,11037
Linz Hoersching,,TWR,118.8,LOWL,11038
Linz Hoersching,,APP,129.62,LOWL,11039
Linz Hoersching,,APP,129.62,LOWL,11040
LISALA,,RDO,118.3,FZGA,11041
Lisboa,,ATIS,124.15,LPPT,11042
Lisboa,,Ground,121.75,LPPT,11043
Lisboa,,TWR,118.95,LPPT,11044
LISHE,,Ground,121.85,ZSNB,11045
LISHE,,TWR,130,ZSNB,11046
Lismore,,CTAF,124.2,YLSM,11047
LISTA,,AFIS,126.45,ENLI,11048
LITCHFIELD MUNI,,CTAF,122.9,KLJF,11049
LITCHFIELD MUNI,,AWOS,118.17,KLJF,11050
Little River,,CTAF,122.7,FL10,11051
Little Rock Adams Field,,ATIS,125.65,KLIT,11052
Little Rock Adams Field,,Ground,121.9,KLIT,11053
Little Rock Adams Field,,APP/DEP,119.5,KLIT,11054
LITTLE ROCK AFB,,Ground,132.8,KLRF,11055
LITTLE ROCK AFB,,APP/DEP,119.5,KLRF,11056
LITTLEBROOK AIR PARK,,CTAF,122.8,3B4,11057
LITTLEBROOK AIR PARK,,APP/DEP,125.05,3B4,11058
LITTLEFIELD MUNI,,CTAF,122.8,KLIU,11059
LIUTING,,Ground,121.65,ZSQD,11060
LIUTING,,TWR,124.3,ZSQD,11061
LIUTING,,APP,124.6,ZSQD,11062
LIVE OAK CO,,CTAF,122.9,8T6,11063
LIVERMORE MUNI,,ATIS,119.65,KLVK,11064
LIVERMORE MUNI,,UNICOM,122.95,KLVK,11065
LIVERMORE MUNI,,TWR,118.1,KLVK,11066
Liverpool John Lennon,,ATIS,124.32,EGGP,11067
Liverpool John Lennon,,TWR,126.35,EGGP,11068
LIVINGSTON CO SPENCER J HARDY,,CTAF,123,KOZW,11069
LIVINGSTON CO SPENCER J HARDY,,DEP,127.5,KOZW,11070
LIVINGSTON MUNI,,CTAF,122.8,8A3,11071
LIVINGSTON MUNI,,CTAF,122.7,8A3,11072
LIVINGSTONE,,TWR,118.1,FLLI,11073
Lizard Island,,CTAF,126.7,YLZI,11074
LJUBLJANA,,TWR,118.75,LJLJ,11075
LJUBLJANA,,APP,136,LJLJ,11076
LJUNGBYHED,,Ground,121.65,ESTL,11077
LJUNGBYHED,,TWR,130.7,ESTL,11078
LLANBEDR,,TWR,122.5,EGOD,11079
LLANO MUNI,,CTAF,122.8,KAQO,11080
Loani,,AWOS,127.7,LNQ,11081
LOBITO,,RDO,118.3,FNLB,11082
LOCKHART MUNI,,APP/DEP,118.8,50R,11083
Lockhart River,,CTAF,126.7,YLHR,11084
Locksley Field,,CTAF,121.1,YLCS,11085
LODI,,CTAF,122.9,1O3,11086
LODI,,APP/DEP,125.25,1O3,11087
Loei,,TWR,122.5,VTUL,11088
Loei,,APP,126.2,VTUL,11089
LOGAN CACHE,,CTAF,122.8,KLGU,11090
LOGAN CO,,AWOS,118.77,KAAA,11091
LOGAN CO,,CTAF,122.8,KAAA,11092
LOGAN CO,,APP/DEP,126.15,KAAA,11093
LOGAN CO,,APP/DEP,119.2,KAAA,11094
LOGANSPORT CASS CO,,APP/DEP,121.05,KGGP,11095
Logrono,,TWR,118.57,LERJ,11096
Lom Sak,,Ground,123.45,VTPL,11097
LOMPOC,,CTAF,122.7,KLPC,11098
LONDON,,ATIS,127.8,CYXU,11099
LONDON,,TWR,119.4,CYXU,11100
London City,,ATIS,136.35,EGLC,11101
London City,,TWR,118.07,EGLC,11102
London City,,APP,132.69,EGLC,11103
LONDON CORBIN ARPT MAGEE FLD,,CTAF,123,KLOZ,11104
London Gatwick,,ATIS,136.52,EGKK,11105
London Gatwick,,Clearance delivery,121.95,EGKK,11106
London Gatwick,,TWR,124.22,EGKK,11107
London Gatwick,,TWR,134.22,EGKK,11108
London Gatwick,,APP,126.82,EGKK,11109
London Heathrow,,Clearance delivery,121.97,EGLL,11110
London Heathrow,,TWR,124.47,EGLL,11111
London Luton,,Ground,121.75,EGGW,11112
London Luton,,TWR,132.55,EGGW,11113
KOYUK ALFRED ADAMS,,AWOS,134.95,PKKA,11114
Kringin,,CTAF,126.7,AU13,11115
Kuala Lumpur S Abdul Aziz Shah,,APP,125.1,WMSA,11116
Kuching Intl,,ATIS,128.4,WBGG,11117
Kuching Intl,,APP,120.2,WBGG,11118
KUMAMOTO,,TWR,118.7,RJFT,11119
KUNOVICE,,TWR,120.1,LKKU,11120
KURSK,,APP,131.5,UUOK,11121
KURUMOCH,,APP,128.7,UWWW,11122
L M Clayton,,ASOS,118.32,KOLF,11123
LA FLORIDA,,APP,128.1,SCSE,11124
LA ROMAINE,,CTAF,123.5,CTT5,11125
LADD AAF,,ATIS,134.25,PAFB,11126
LAESO,,TWR,124.97,EKLS,11127
LAGUNA AAF,,CTAF,126.2,KLGF,11128
Lake Charles Rgnl,,CTAF,120.7,KLCH,11129
Lake City Muni,,Ground,121.9,KLCQ,11130
LAKE CO,,CTAF,122.8,KLKV,11131
Lake Keepit,,CTAF,122.7,YKEP,11132
LAKEFRONT,,APP/DEP,123.85,KNEW,11133
Lakeland Linder Rgnl,,TWR,124.5,KLAL,11134
LAKEWOOD,,CTAF,122.8,N12,11135
LAMAR CO,,APP/DEP,126.07,M55,11136
Lambert St Louis Intl,,ATIS,125.02,KSTL,11137
Lambert St Louis Intl,,TWR,118.5,KSTL,11138
LANDINGS CONDOMINIUM,,UNICOM,122.9,82IS,11139
Langebaanweg,,APP,122.5,FALW,11140
Langley AFB,,APP/DEP,127.9,KLFI,11141
LAOAG INTL,,APP,122.3,RPLI,11142
Laredo Intl,,Ground,121.8,KLRD,11143
LAS PALMAS,,APP,124,SPLP,11144
LASBORDES,,TWR,122.7,LFCL,11145
LATINA,,TWR,122.1,LIRL,11146
Laughlin AFB,,ATIS,114.4,KDLF,11147
LAWRENCE J TIMMERMAN,,CTAF,120.5,KMWC,11148
LAWSON AAF,,APP/DEP,125.5,KLSF,11149
LAWTON FORT SILL RGNL,,Ground,121.9,KLAW,11150
Le Castellet,,TWR,119,LFMQ,11151
Le Lamentin,,Ground,121.9,TFFF,11152
Le Touquet Paris Plage,,ATIS,123.12,LFAT,11153
Leader,,CTAF,123.2,CJD5,11154
LEBANON WARREN CO,,APP,118.85,I68,11155
LECHA WALESY,,TWR,118.1,EPGD,11156
Leesburg Rgnl,,CTAF,122.72,KLEE,11157
Lehigh Valley Intl,,Ground,121.9,KABE,11158
Leipzig-Halle,,TWR,119.7,EDDP,11159
LEITE LOPES,,RDO,118,SBRP,11160
Leon M Ba,,TWR,118.7,FOOL,11161
Les Eplatures,,APP,130.62,LSGC,11162
Lester B Pearson Intl,,ATIS,112.15,CYYZ,11163
Lester B Pearson Intl,,DEP,128.8,CYYZ,11164
LICHINGA,,AFIS,118.4,FQLC,11165
LIDKOPING,,AFIS,124.45,ESGL,11166
Lilydale,,CTAF,119.1,YLIL,11167
LINCOLN,,CTAF,118.5,S69,11168
Linkoping Malmen,,APP,135.85,ESCF,11169
Linton On Ouse,,APP,118.55,EGXU,11170
Linz Hoersching,,APP,119.75,LOWL,11171
Lisboa,,APP,119.1,LPPT,11172
LITTLE ROCK AFB,,TWR,120.6,KLRF,11173
LIVERPOOL SOUTH SHORE RGNL,,CTAF,122.8,CYAU,11174
LJUBLJANA,,TWR,118,LJLJ,11175
Lock,,CTAF,126.7,YLOK,11176
LOGAN CO,,APP/DEP,124.45,KAAA,11177
LOLLAND FALSTER MARIBO,,AFIS,118.97,EKMB,11178
London Gatwick,,Ground,121.8,EGKK,11179
London Heathrow,,ATIS,128.07,EGLL,11180
London Stansted,,ATIS,127.17,EGSS,11181
Londrina,,TWR,118.4,SBLO,11182
Long Beach,,ATIS,127.75,KLGB,11183
Lorient Lann Bihoue,,APP,123,LFRH,11184
LOS ALAMOS,,AWOS,124.17,KLAM,11185
Louis Armstrong New Orleans Intl,,ATIS,127.55,KMSY,11186
LOUISIANA RGNL,,APP/DEP,126.5,L38,11187
LOVELL FLD,,APP,119.2,KCHA,11188
LUBANGO,,AFIS,118.9,FNUB,11189
Lubeck Blankensee,,TWR,125.1,EDHL,11190
Lubeck Blankensee,,APP,124.22,EDHL,11191
LUCE CO,,AWOS,108.2,KERY,11192
LUCKNOW,,ATIS,126.8,VILK,11193
LUCKNOW,,TWR,119.7,VILK,11194
Lucky Lake,,CTAF,123.2,CKQ5,11195
Lucy Creek,,CTAF,126.7,YLUC,11196
LUDERITZ,,CTAF,124.8,FYLZ,11197
LUDHIANA,,TWR,122.3,VILD,11198
LUENA,,AFIS,118.1,FNUE,11199
LUGANO,,ATIS,121.17,LSZA,11200
LUGANO,,TWR,119.7,LSZA,11201
LUGANO,,TWR,122.55,LSZA,11202
LUHANSK INTL,,APP,132,UKCW,11203
LUKE AFB,,ATIS,134.92,KLUF,11204
LUKE AFB,,Ground,133.17,KLUF,11205
LUKE AFB,,APP/DEP,120.7,KLUF,11206
LUKOU,,ATIS,126.25,ZSNJ,11207
LUKOU,,TWR,118.15,ZSNJ,11208
LUKOU,,APP,119.25,ZSNJ,11209
Lulea Kallax,,TWR,128.2,ESPA,11210
Lulea Kallax,,APP,130.8,ESPA,11211
LUMBERTON MUNI,,CTAF,122.8,KLBT,11212
LUNENBURG CO,,CTAF,122.7,W31,11213
LUOGANG,,ATIS,128.85,ZSOF,11214
LUOGANG,,TWR,118.75,ZSOF,11215
LURAY CAVERNS,,CTAF,122.8,W45,11216
LUSAKA INTL,,TWR,118.1,FLLS,11217
LUSK MUNI,,CTAF,122.8,KLSK,11218
Luwuk/Bubung,,TWR,122.8,WAMW,11219
Luxembourg,,TWR,118.1,ELLX,11220
Luxembourg,,APP,118.9,ELLX,11221
Luxeuil St Sauveur AB,,TWR,122.1,LFSX,11222
Luxeuil St Sauveur AB,,APP,123.3,LFSX,11223
LUXOR INTL,,TWR,118.1,HELX,11224
LUXOR INTL,,APP,118.1,HELX,11225
Luzern Emmen,,TWR,120.42,LSME,11226
LVIV INTL,,TWR,128,UKLL,11227
LYDD,,TWR,120.7,EGMD,11228
LYNCHBURG RGNL PRESTON GLENN FLD,,UNICOM,122.95,KLYH,11229
LYNCHBURG RGNL PRESTON GLENN FLD,,TWR,127.65,KLYH,11230
LYNCHBURG RGNL PRESTON GLENN FLD,,APP/DEP,135,KLYH,11231
Lyneham,,Ground,129.47,EGDL,11232
Lyneham,,TWR,119.22,EGDL,11233
Lyneham,,APP,118.42,EGDL,11234
Lyneham,,APP,123.4,EGDL,11235
Lyneham,,APP,118.42,EGDL,11236
LYNN LAKE,,RDO,122.3,CYYL,11237
Lyon Bron,,ATIS,128.12,LFLY,11238
Lyon Bron,,APP,119.45,LFLY,11239
Lyon Bron,,APP,127.57,LFLY,11240
M GRAHAM CLARK TANEY CO,,CTAF,122.7,KPLK,11241
Maastricht,,ATIS,124.57,EHBK,11242
Maastricht,,Ground,121.82,EHBK,11243
Maastricht,,TWR,119.47,EHBK,11244
Maastricht,,TWR,119.47,EHBK,11245
Maastricht,,APP,123.97,EHBK,11246
Mabel Creek Station,,CTAF,126.7,YMAK,11247
MAC CRENSHAW MEM,,CTAF,122.8,KPRN,11248
MACAE,,ATIS,127.77,SBME,11249
MACAE,,TWR,118.45,SBME,11250
MACAE,,APP,129.3,SBME,11251
MACAPA,,APP,119,SBMQ,11252
Macau Intl,,ATIS,126.4,VMMC,11253
Macau Intl,,TWR,118,VMMC,11254
MACDILL AFB,,Ground,118.57,KMCF,11255
MACDILL AFB,,APP,124.95,KMCF,11256
MACDILL AFB,,DEP,119.9,KMCF,11257
MACHIAS VALLEY,,CTAF,122.8,KMVM,11258
MACKALL AAF,,TWR,121,KHFF,11259
MACKALL AAF,,APP/DEP,127.8,KHFF,11260
Mackay,,CTAF,124.5,U62,11261
Mackay,,TWR,124.5,U62,11262
MACKINAC CO,,AWOS,118.27,83D,11263
MACKINAC ISLAND,,CTAF,122.7,KMCD,11264
MACOMB MUNI,,CTAF,122.8,KMQB,11265
Macon Charnay,,TWR,119,LFLM,11266
MACON CO,,AWOS,118.22,1A5,11267
MACON DOWNTOWN,,CTAF,123,KMAC,11268
MACON DOWNTOWN,,APP/DEP,124.2,KMAC,11269
MACON FOWER MEM,,CTAF,122.8,K89,11270
MACTAN CEBU INTL,,Clearance delivery,125.1,RPVM,11271
MACTAN CEBU INTL,,TWR,118.1,RPVM,11272
MACTAN CEBU INTL,,APP,124.7,RPVM,11273
Madang,,ATIS,127.8,AYMD,11274
Madang,,CTAF/UNICOM,126.7,AYMD,11275
Madang,,Ground,123.25,AYMD,11276
Madang,,TWR,118.1,AYMD,11277
Madeira,,APP,119.2,LPMA,11278
MADELINE ISLAND,,CTAF,122.9,4R5,11279
MADERA MUNI,,CTAF,122.8,KMAE,11280
MADILL MUNI,,CTAF,122.9,1F4,11281
MADISON,,CTAF,122.8,I39,11282
MADISON CO,,DEP,126.5,KUYF,11283
MADISON CO EXECUTIVE,,CTAF,123,KMDQ,11284
Madison Muni,,CTAF,122.8,KIMS,11285
Madison Muni,,APP/DEP,132.07,KIMS,11286
MADISONVILLE MUNI,,AWOS,126.47,51R,11287
MADISONVILLE MUNI,,Clearance delivery,120.1,51R,11288
Madiun Iswahyudi,,Ground,121.7,WIAR,11289
Madrid - Barajas,,ATIS,118.25,LEMD,11290
Madrid - Barajas,,Clearance delivery,130.03,LEMD,11291
Madrid - Barajas,,Ground,121.62,LEMD,11292
Madrid - Barajas,,Ground,121.97,LEMD,11293
Madrid - Barajas,,TWR,118.15,LEMD,11294
Madrid - Barajas,,TWR,120.15,LEMD,11295
Labuan,,APP,122.35,WBKL,11296
LACKLAND AFB KELLY FLD ANNEX,,APP,118.05,KSKF,11297
LAHTI VESIVEHMAA,,ATIS,122.42,EFLA,11298
LAKE BARKLEY STATE PARK,,AWOS,119.02,1M9,11299
LAKE ELMO,,CTAF,122.8,21D,11300
LAKEFRONT,,CTAF,119.9,KNEW,11301
LAKEHURST NAES,,APP/DEP,124.15,KNEL,11302
LAKENHEATH,,TWR,122.1,EGUL,11303
Lakeside Airpark,,CTAF,126.7,YLAK,11304
Lambert St Louis Intl,,DEP,124.25,KSTL,11305
Lamezia Terme,,TWR,122.1,LICA,11306
LAMPASAS,,AWOS,119.07,KLZZ,11307
LANCASTER,,AWOS,118.97,KLNS,11308
Landsberg Lech,,APP,130.5,ETSA,11309
Lanzarote,,TWR,124,GCRR,11310
LARISA,,TWR,120.55,LGLR,11311
Las Americas Intl,,ATIS,126.2,MDSD,11312
LASHAM,,APP,125.25,EGHL,11313
Latrobe Valley,,UNICOM,126,YLTV,11314
LAUGHLIN AFB AUX NR 1,,CTAF,123.07,T70,11315
LAURENCE G HANSCOM FLD,,Ground,121.7,KBED,11316
LAURINBURG MAXTON,,APP/DEP,127.8,KMEB,11317
LAWRENCE MUNI,,ATIS,126.75,KLWM,11318
LAWRENCE SMITH MEM,,CTAF,123,KLRY,11319
LAWRENCEVILLE VINCENNES INTL,,APP/DEP,125.6,KLWV,11320
Le Cannet,,APP,122.2,LFMC,11321
Le Havre Octeville,,APP,120.35,LFOH,11322
Le Mans Arnage,,TWR,125.9,LFRM,11323
Le Palyvestre Navy,,APP,118.82,LFTH,11324
Le Sequestre,,APP,123.85,LFCI,11325
LEBANON MUNI,,ASOS,118.65,M54,11326
LECCE,,APP,118.95,LIBN,11327
LECHFELD,,APP,138.9,ETSL,11328
LEEDS MUNI,,CTAF,122.8,D31,11329
Leesburg Executive,,Clearance delivery,135.07,KJYO,11330
Leeuwarden,,TWR,120.7,EHLW,11331
LEIRIN,,TWR,119.92,ENFG,11332
LEMMON MUNI,,CTAF,122.8,KLEM,11333
LEMOORE NAS,,DEP,124.1,KNLC,11334
Lenawee Co,,ASOS,118.37,KADG,11335
Leon,,TWR,122.1,WV30,11336
Les Milles,,ATIS,136.22,LFMA,11337
Lester B Pearson Intl,,APP,119.3,CYYZ,11338
Leuchars,,DEP,126.5,EGQL,11339
LEWIS CO RGNL,,CTAF,122.7,6M6,11340
Lexington Blue Grass,,Ground,121.9,KLEX,11341
Liberal Muni,,CTAF,122.8,KLBL,11342
Licenciado Benito Juarez Intl,,ATIS,127.65,MMMX,11343
LICENCIADO GUSTAVO DIAZ ORDAZ INTL,,APP,121.3,MMPR,11344
Liege,,Clearance delivery,121.8,EBLG,11345
LIHUE,,Ground,121.9,PHLI,11346
Lillooet,,CTAF,123.2,AR3,11347
LIMBANG,,TWR,118.5,WBGJ,11348
Limnos,,TWR,128.5,LGLM,11349
LINCOLNTON LINCOLN CO RGNL,,AWOS,119.67,KIPJ,11350
LISTA,,AFIS,118.7,ENLI,11351
Little Rock Adams Field,,TWR,118.7,KLIT,11352
LIUTING,,ATIS,127.2,ZSQD,11353
LIVINGSTON CO SPENCER J HARDY,,APP,127.5,KOZW,11354
LJUNGBYHED,,ATIS,132.75,ESTL,11355
LLANBEDR,,APP,122.5,EGOD,11356
LOGAN CACHE,,ASOS,135.27,KLGU,11357
LOKICHOGIO,,TWR,125.9,HKLK,11358
LONDON CORBIN ARPT MAGEE FLD,,ASOS,119.07,KLOZ,11359
London Luton,,TWR,126.72,EGGW,11360
Long Beach,,DEP,127.2,KLGB,11361
Long Island Mac Arthur,,TWR,124.3,KISP,11362
LONGDONGBAO,,APP,119.45,ZUGY,11363
Lorient Lann Bihoue,,ATIS,129.12,LFRH,11364
Los Angeles Intl,,ATIS,135.65,KLAX,11365
LOSSIEMOUTH,,DEP,119.35,EGQS,11366
Louisville Intl Standiford Fld,,TWR,124.2,KSDF,11367
LOVELL FLD,,ATIS,119.85,KCHA,11368
LUANG PHABANG INTL,,APP,118.5,VLLB,11369
LUBBOCK PRESTON SMITH INTL,,TWR,120.5,KLBB,11370
Lubeck Blankensee,,APP,124.22,EDHL,11371
Lulea Kallax,,TWR,128.19,ESPA,11372
LUMBERTON MUNI,,ASOS,134.77,KLBT,11373
LUMPKIN CO WIMPYS,,CTAF,122.9,9A0,11374
LYNCHBURG RGNL PRESTON GLENN FLD,,CTAF,127.65,KLYH,11375
Lyneham,,TWR,122.1,EGDL,11376
Lyon Bron,,TWR,118.1,LFLY,11377
MACAE,,APP,120,SBME,11378
MACDILL AFB,,ATIS,133.82,KMCF,11379
Mackay,,ATIS,128,U62,11380
MAD RIVER INC,,CTAF,123,I54,11381
Madeira,,TWR,118.35,LPMA,11382
Madrid - Barajas,,Ground,121.85,LEMD,11383
Madrid - Barajas,,APP,127.5,LEMD,11384
MADURAI,,TWR,122.8,VOMD,11385
Mae Hong Son,,APP,126.2,VTCH,11386
Mafikeng,,APP,119.3,FAMM,11387
Magadan Sokol,,APP,124,UHMM,11388
Magadan Sokol,,APP,129,UHMM,11389
Magdeburg,,TWR,132.65,EDBM,11390
MAGEE MUNI,,CTAF,122.8,17M,11391
MAGNITOGORSK,,TWR,120.8,USCM,11392
MAGNOLIA MUNI,,CTAF,122.8,KAGO,11393
MAGONG,,Ground,121.9,RCQC,11394
MAGONG,,TWR,126.18,RCQC,11395
Mahlon Sweet Fld,,ATIS,125.22,KEUG,11396
Mahlon Sweet Fld,,UNICOM,122.95,KEUG,11397
Mahlon Sweet Fld,,Ground,121.7,KEUG,11398
Mahlon Sweet Fld,,APP/DEP,119.6,KEUG,11399
MAIDUGURI,,TWR,123.1,DNMA,11400
MAINZ FINTHEN,,TWR,119.15,EDFZ,11401
Maitland,,TWR,125.7,YMLD,11402
MAJOR BRIGADEIRO DOORGAL BORGES,,RDO,125.9,SBBQ,11403
MAJORS,,AWOS,133.42,6CL0,11404
MAJORS,,CTAF,118.65,6CL0,11405
MAJORS,,Ground,121.7,6CL0,11406
Majuba Power Station,,CTAF,122.2,FAMJ,11407
MAKALE,,Ground,121.9,HAMK,11408
MAKEMO,,TWR,121.4,NTGM,11409
Makhado AFB,,Ground,121.75,FALM,11410
Makhado AFB,,APP,121.2,FALM,11411
MAKOKOU,,TWR,118.5,FOOK,11412
MALABO,,TWR,118.1,FGSL,11413
Malacca,,TWR,118,WMKM,11414
MALACKY,,APP,118.25,LZMC,11415
Malaga,,ATIS,120.37,LEMG,11416
Malaga,,Ground,121.7,LEMG,11417
Malaga,,APP,123.85,LEMG,11418
Malamala,,CTAF/UNICOM,124.8,FAMD,11419
MALARGUE,,APP,118.1,SAMM,11420
MALBORK,,TWR,128.5,EPMB,11421
MALDEN MUNI,,AWOS,119.82,KMAW,11422
MALDEN MUNI,,CTAF,122.8,KMAW,11423
MALE INTL,,TWR,118.1,VRMM,11424
MALELANE,,CTAF,124.8,FAMN,11425
MALLAM AMINU INTL,,ATIS,123.6,DNKN,11426
MALLAM AMINU INTL,,APP,118.1,DNKN,11427
MALLAM AMINU INTL,,APP,124.9,DNKN,11428
Mallapunya Springs Stn,,CTAF,126.7,YMYH,11429
Malmo Sturup,,TWR,118.8,ESMS,11430
Malmo Sturup,,APP,135.12,ESMS,11431
Malmo Sturup,,APP,135.9,ESMS,11432
MALTA,,CTAF,122.8,KMLK,11433
MALVERN MUNI,,CNTR,128.47,M78,11434
Mama,,TWR,128.69,UIKM,11435
Mammoth Yosemite,,AWOS,118.05,KMMH,11436
Manado Sam Ratulangi,,ATIS,126.4,WAMM,11437
Manado Sam Ratulangi,,APP,119,WAMM,11438
Managua Intl,,Ground,121.9,MNMG,11439
Managua Intl,,APP,119.4,MNMG,11440
Manapouri,,CTAF,119.1,NZMO,11441
Manapouri,,TWR,128,NZMO,11442
MANAS,,Ground,121.7,UAFM,11443
MANAS,,APP,124.6,UAFM,11444
Manassas Rgnl Harry P Davis Fld,,UNICOM,123,KHEF,11445
Manassas Rgnl Harry P Davis Fld,,Ground,121.8,KHEF,11446
Manassas Rgnl Harry P Davis Fld,,APP/DEP,124.65,KHEF,11447
MANCHESTER,,ASOS,119.55,KMHT,11448
MANCHESTER,,ATIS,119.55,KMHT,11449
MANCHESTER,,Clearance delivery,135.9,KMHT,11450
MANCHESTER,,TWR,121.3,KMHT,11451
MANCHESTER,,APP/DEP,125.05,KMHT,11452
MANCHESTER,,APP/DEP,134.75,KMHT,11453
MANCHESTER,,ATIS,128.17,KMHT,11454
MANCHESTER,,Ground,121.7,KMHT,11455
MANCHESTER,,Ground,125.37,KMHT,11456
MANCHESTER,,TWR,118.62,KMHT,11457
MANCHESTER,,APP,118.57,KMHT,11458
MANCHESTER,,APP,135,KMHT,11459
MANCHESTER WOODFORD,,APP,130.75,EGCD,11460
MANDALAY INTL,,TWR,118.6,VYMD,11461
MANDALAY INTL,,APP,119.2,VYMD,11462
MANDAN MUNI,,CTAF,122.8,Y19,11463
Mandelieu,,Ground,121.8,LFMD,11464
MANGALORE,,APP,122.1,VOML,11465
Mangalore,,CTAF,121.1,VOML,11466
Manguri,,CTAF,126.7,YMAI,11467
MANHATTAN RGNL,,ASOS,119.07,KMHK,11468
MANHATTAN RGNL,,CTAF,118.55,KMHK,11469
MANHATTAN RGNL,,TWR,118.55,KMHK,11470
MANIHI,,TWR,124.3,NTGI,11471
MANILA,,CTAF,122.8,40U,11472
Manille Ninoy Aquino Intl,,ATIS,126.4,RPLL,11473
Manille Ninoy Aquino Intl,,Ground,121.9,RPLL,11474
Lambert St Louis Intl,,TWR,132.47,KSTL,11475
LAMERD,,TWR,122.65,OISR,11476
Lamphun,,ATIS,127.2,VTCO,11477
Lancaster,,CTAF,120.9,KLNS,11478
LANE AIRPARK,,CTAF,122.9,T54,11479
LASBORDES,,APP,124.97,LFCL,11480
LATINA,,APP,126.55,LIRL,11481
Laughlin AFB,,Ground,138.75,KDLF,11482
Lawn Hill,,CTAF,126.7,YLAH,11483
LAWRENCE J TIMMERMAN,,Ground,121.7,KMWC,11484
LAWRENCEVILLE BRUNSWICK MUNI,,CTAF,122.8,KLVL,11485
LAWTON FORT SILL RGNL,,APP/DEP,120.55,KLAW,11486
Le Lamentin,,APP,121,TFFF,11487
Le Touquet Paris Plage,,TWR,118.45,LFAT,11488
Le Versoud,,ATIS,125.22,LFLG,11489
LEA CO ZIP FRANKLIN MEM,,CTAF,122.8,E06,11490
LEBANON SPRINGFIELD,,CTAF,122.8,6I2,11491
Lee Gilmer Mem,,ASOS,126.47,KGVL,11492
LEER PAPENBURG,,TWR,125.1,EDWF,11493
